Date / Time,City,State,County,Zip,Country,Shape,Duration,Summary,Latitude,Longitude
11/27/2020,Stockton,MO,Cedar County,65785,US,Sphere,45 seconds,Driving down the road with my wife and I spotted a silver sphere ahead of us. I pulled out my phone and recorded some footage before It,37.681676,-93.797692
11/27/2020,Stockton,MO,Cedar County,65785,US,Sphere,45 seconds,Driving down the road with my wife and I spotted a silver sphere ahead of us. I pulled out my phone and recorded some footage before It,37.681676,-93.797692
11/27/2020,Elizabeth,NJ,Union County,07201,US,,,MADAR Node 34,40.672052,-74.183438
11/27/2020,Springfield,MA,Hampden County,01101,US,,,MADAR Node 36,42.170731,-72.604842
11/27/2020,Eden,NY,Erie County,14057,US,Light,Over 1hour,Bright object hovering for more than a hour direction East of my house,42.641429,-78.875456
11/27/2020,Layton,FL,Monroe County,33001,US,Other,2mins,Anti gravity no visible thrust and no sound it had to weigh in the hundreds of tons massive,24.824026,-80.813678
11/27/2020,Eads,CO,Kiowa County,81036,US,,,MADAR Node 32,38.440752,-102.554901
11/26/2020,Miami,OK,Ottawa County,74354,US,Fireball,80 sec,"After our Thanksgiving feast, we decided to sit around the firepit in the backyard,to talk some and catch up. It was my husband and thr",36.842401,-94.854482
11/26/2020,Phoenix,NY,Oswego County,13135,US,Circle,About 8 mins,Nine lights moving eastbound (before dimming) across Phoenix sky.,43.33021,-76.260803
11/26/2020,Fredericksburg,TX,Gillespie County,78624,US,Light,30mims,"I was out in my back yard walking the dog around 8:00pm. The moon is bright and it's a clear night, I can see the stars every well. I'm",30.313385,-98.8936
11/26/2020,Denver,NC,Lincoln County,28037,US,Light,6:00,Light's looking like stars moving in a circle formation lasting all night to high to be a drown and to low to be a star.. blinking mult,35.53125,-81.0298
11/26/2020,Hanover,PA,York County,17331,US,,,MADAR Node 77,39.78969,-76.977984
11/26/2020,Pollock,ID,Idaho County,83547,US,Changing,2 hours,Bright orange orb stalking my farm. We have had 4 incidents. It changes shape and colors as well as comes all hours.,45.325345,-116.359122
11/26/2020,Pollock,ID,Idaho County,83547,US,Changing,2 hours,"Update with proof and recordings and pics! I was @ 455-515am walking to my deer stand in my back pasture, not paying attention to the",45.325345,-116.359122
11/25/2020,Carson City,MI,Montcalm County,48811,US,Light,Unknown,We were driving on 5th St coming off of Fairview just as we got over the bridge just right after the old barn in the big field in the r,43.17698,-84.84639
11/25/2020,Hampton,VA,Hampton city,23630,US,Light,10 min,There was a white light to the southwest looking towards union County that flickered and zig zagged right above tree line of our pastur,37.072658,-76.38992
11/25/2020,Covington,PA,Tioga County,16917,US,Unknown,20 minutes,"Unidentifiable flying objects hovering than moving in one direction, either saucer, triangle, or diamond shaped.",41.7448,-77.07719
11/25/2020,Covington,PA,Tioga County,16917,US,Unknown,20 minutes,"Unidentifiable flying objects hovering than moving in one direction, either saucer, triangle, or diamond shaped.",41.7448,-77.07719
11/25/2020,Covington,PA,Tioga County,16917,US,Unknown,20 minutes,"Unidentifiable flying objects hovering than moving in one direction, either saucer, triangle, or diamond shaped.",41.7448,-77.07719
11/25/2020,San Diego,TX,Duval County,78384,US,Light,3 Minutes,"I have been followed by lights for a while now, all throughout the US, even when I was in Hawaii and Puerto Rico. I do not always see t",27.76391,-98.2389
11/25/2020,Phoenix,NY,Oswego County,13135,US,Cigar,5 minutes,Phoenix UFO near sky harbor,43.33021,-76.260803
11/25/2020,Scipio,IN,Jennings County,47273,US,Disk,5 min,Single Saucer flying over highway in Utah.,39.064795,-85.733853
11/25/2020,Southgate,MI,Wayne County,48195,US,Circle,2 minutes,Witnessed a giant ship floating over southgate LA. It looked as if a piece of the sky was moving all at once with a bunch of small roun,42.21393,-83.19381
11/25/2020,Corona,NM,Lincoln County,88318,US,Formation,2 minutes,10 lights in perfect line formation flying silently at an unbelievable speed.,34.249031,-105.596655
11/24/2020,Stuart,VA,Patrick County,24171,US,Disk,2 min,95 North Before Exit 101 Stewart Florida,36.689183,-80.251601
11/24/2020,Gibson,NY,Steuben County,14830,US,Cigar,1 minute,The object was approximately 1/8 of a mile long and had a line of non blinking lights. The object was filmed the entire duration of the,42.140074,-77.0308
11/24/2020,Carmel,IN,Hamilton County,46032,US,Circle,10 minutes,A flashing circle came back in the sky going back and forth flashing different colors while turning on and off.,39.962604,-86.174761
11/24/2020,Carmel,IN,Hamilton County,46032,US,Circle,4 minutes,"Bright light flashing multiple colors hovered for about 4 minutes, it did a circle and then took off at an unreal speed.",39.962604,-86.174761
11/24/2020,Elwood,NJ,Atlantic County,08217,US,Sphere,20 minutes,3 disks gathered in the midnight sky,39.573741,-74.719989
11/23/2020,Buffalo,WY,Johnson County,82834,US,Formation,2 minutes,Bright lights were seen over central wright county,44.122611,-106.561068
11/23/2020,Buffalo,WY,Johnson County,82834,US,Formation,2 minutes,Bright lights were seen over central wright county,44.122611,-106.561068
11/23/2020,Buffalo,WY,Johnson County,82834,US,Formation,2 minutes,Bright lights were seen over central wright county,44.122611,-106.561068
11/23/2020,Stillwater,MN,Washington County,55082,US,Circle,4 minutes,5 White Circles Moving in random formation.,45.061416,-92.84736
11/23/2020,Salem,OR,Marion County,97301,US,Light,3-5 mins,Three orbs spotted over Salem Ma,44.94878,-123.003655
11/22/2020,Midland,TX,Midland County,79701,US,Fireball,2 Minutes,Orange plasma orbs; Midland Mi -2 minute sighting West of MBS airspace,31.992384,-102.081464
11/22/2020,Jonesboro,GA,Clayton County,30236,US,,,MADAR Node 143,33.518505,-84.337523
11/22/2020,Las Vegas,NM,San Miguel County,87701,US,Changing,10 MINUTES,I personally witnessed and took 15 crystal clear photos of a Green Glowing Spaceship and a Robot-Alien-Angel = Being ?,35.551539,-104.985643
11/21/2020,Portland,ME,Cumberland County,04101,US,Rectangle,30 seconds,It was a clear night sky. I was looking east when 3 black objects flew by in formation from North to South. They looked large and they,43.658784,-70.262393
11/21/2020,San Marcos,CA,San Diego County,92069,US,Light,60-120 seconds,"About 12 colored lights floating in a group overhead, some purple, green, and yellow/white just within the cloud line",33.170778,-117.158674
11/21/2020,Mooresville,IN,Morgan County,46158,US,Circle,2 seconds,Lighted circle looped around in Northeast sky on camera,39.61282,-86.37416
11/21/2020,Oak Hill,NY,Greene County,12460,US,Light,30 sec,Dim moving light that increased in brightness for a short period and then moved out of sight.,42.4098,-74.15236
11/21/2020,Columbia,AL,Houston County,36319,US,Cylinder,30 minutes,"Noticed a bright light at high altitude >10,000 ft. Observed for a few minutes and noticed objects depending at high rate if speed. As",31.22514,-85.171875
11/21/2020,Canton,OH,Stark County,44701,US,Sphere,3 mins,Reflective Sphere in the sky,40.782408,-81.371185
11/21/2020,Huntsville,AR,Madison County,72740,US,Disk,10 seconds,Saw hovering disc above Denny’s that vanished.,36.028046,-93.778748
11/21/2020,Mooresville,IN,Morgan County,46158,US,Circle,5 seconds,Spider went over front door cam and we heard and saw a UFO on camera.,39.61282,-86.37416
11/20/2020,Kingsville,OH,Ashtabula County,44048,US,Circle,15 minutes,Kingsville shell gas station. Seen 5 lights going in a circle that would appear and disappear,41.846175,-80.647299
11/20/2020,Fremont,MI,Newaygo County,49412,US,Light,3 minutes,Three bright lights traveling fast,43.513456,-85.9132
11/19/2020,Fremont,MI,Newaygo County,49412,US,Fireball,1,My dogs ran away and i was hollering with my flashlights. I saw a helicopter fly by and then the helicopter circled over twice so I st,43.513456,-85.9132
11/19/2020,Fremont,MI,Newaygo County,49412,US,Fireball,1,My dogs ran away and i was hollering with my flashlights. I saw a helicopter fly by and then the helicopter circled over twice so I st,43.513456,-85.9132
11/19/2020,Fremont,MI,Newaygo County,49412,US,Fireball,1,My dogs ran away and i was hollering with my flashlights. I saw a helicopter fly by and then the helicopter circled over twice so I st,43.513456,-85.9132
11/19/2020,Roseville,MN,Ramsey County,55113,US,Chevron,:15,Very swiftly moving silent formation of seven chevron objects moving in north northwest direction.,45.006077,-93.156611
11/19/2020,Arlington,TX,Tarrant County,76001,US,Light,3 seconds,Bright light dropping vertically from sky then disappearing.,32.635563,-97.148829
11/19/2020,Arlington,TX,Tarrant County,76001,US,Light,3 seconds,Bright light dropping vertically from sky then disappearing.,32.635563,-97.148829
11/19/2020,Vienna,VA,Fairfax County,22180,US,Light,In a feild,"Ok I was walking with my dog and my cousin witch was on a horse and we would meet up in this feild because she loved my dog, and we mee",38.897361,-77.253749
11/19/2020,Boise,WA,King County,98022,US,,,MADAR Node 111,47.18038,-122.015667
11/18/2020,Polk City,IA,Polk County,50226,US,Light,3-4 minutes,Very bright object flying approximately at an altitude of a commercial airliner with no strobe lights and the brightness continued as i,41.75673,-93.698063
11/18/2020,Polk City,IA,Polk County,50226,US,Light,3-4 minutes,Very bright object flying approximately at an altitude of a commercial airliner with no strobe lights and the brightness continued as i,41.75673,-93.698063
11/18/2020,Charlotte,MI,Eaton County,48813,US,Formation,Few seconds,Formation of bright lights,42.574191,-84.838452
11/18/2020,Brighton,MI,Livingston County,48114,US,Formation,30+ minutes,Crafts in formation for 30+ minutes.,42.570452,-83.74763
11/18/2020,Brighton,MI,Livingston County,48114,US,Formation,30+ minutes,Crafts in formation for 30+ minutes.,42.570452,-83.74763
11/18/2020,Fremont,MI,Newaygo County,49412,US,Circle,1 min,Strange small bright white orbs and other small slightly faded colored oblong shaped objects seen in the evening sky,43.513456,-85.9132
11/18/2020,Phoenix,NY,Oswego County,13135,US,Light,2 minutes,While driving saw a bright red flash. A light appeared to be moving with our vehicle. We couldn’t identify it. After we arrived at home,43.33021,-76.260803
11/17/2020,San Diego,TX,Duval County,78384,US,Disk,2 min,Saw two disk shaped or circular objects with green lights on the outer edge in San Diego 11/17/20 on highway 163,27.76391,-98.2389
11/17/2020,San Diego,TX,Duval County,78384,US,Disk,2 min,Saw two disk shaped or circular objects with green lights on the outer edge in San Diego 11/17/20 on highway 163,27.76391,-98.2389
11/17/2020,Belmont,NH,Belknap County,03220,US,Oval,5-7 minutes,static white opaque object with dark black center,43.44536,-71.47785
11/17/2020,Springfield,MA,Hampden County,01101,US,,,MADAR Node 36,42.170731,-72.604842
11/17/2020,Woodstock,VT,Windsor County,05091,US,Light,15 seconds,3 bright white flying objects in a clear blue sky,43.631348,-72.512835
11/17/2020,Colchester,IL,McDonough County,62326,US,Light,1 hour,White orb of light hovering and moving,40.400892,-90.734536
11/16/2020,Portland,ME,Cumberland County,04101,US,,5 minutes,,43.658784,-70.262393
11/16/2020,New Britain,PA,Bucks County,18901,US,Diamond,15 min,A group of round white balls like objects with mothership!,40.298995,-75.181006
11/16/2020,Nevada,MO,Vernon County,64772,US,Triangle,1 min,Triangular object floated smoothly and silently over my backyard. It came from the North and kept going South. It looked like a V-Forma,37.83921,-94.35467
11/16/2020,Meadville,MS,Franklin County,39653,US,Formation,1/2 second,Blue UFOs Going way over light speed,31.469888,-90.891482
11/16/2020,Saint John,KS,Stafford County,67576,US,Triangle,,"Low flying, quiet, but deep & muffled Triangle. Hovering capabilities.",38.060799,-98.78677
11/16/2020,Blue Springs,NE,Gage County,68318,US,Chevron,7-May,Vehicle in the night sky at low altitude experiences technical difficulties with active camouflage.,40.13945,-96.65919
11/16/2020,Blue Springs,NE,Gage County,68318,US,Chevron,7-May,Vehicle in the night sky at low altitude experiences technical difficulties with active camouflage.,40.13945,-96.65919
11/16/2020,Blue Springs,NE,Gage County,68318,US,Chevron,7-May,Vehicle in the night sky at low altitude experiences technical difficulties with active camouflage.,40.13945,-96.65919
11/16/2020,Austin,NV,Lander County,89310,US,Light,1 - 2 minutes,Two lights over Austin,39.5,-117.08333
11/16/2020,Cleveland,OH,Cuyahoga County,44101,US,Circle,5 minutes,Round craft or ball of light,41.489381,-81.667486
11/16/2020,Oakley,UT,Summit County,84055,US,Changing,2 minutes,A very fast and bright light was moving rapidly across the sky so I thought it was a shooting star.. then I noticed the light get brigh,40.724311,-111.24561
11/16/2020,Oakley,UT,Summit County,84055,US,Changing,2 minutes,A very fast and bright light was moving rapidly across the sky so I thought it was a shooting star.. then I noticed the light get brigh,40.724311,-111.24561
11/16/2020,Ashburn,GA,Turner County,31714,US,Cylinder,5 min,Disc like craft with 3 lights and blinked hovers and lands on street 200 yards behind house by soccer field,31.723074,-83.644063
11/16/2020,Hamburg,MI,Livingston County,48139,US,Formation,1.5 hours,"Silent, dimly lit lights forming the shape of some type of aircraft, moving relatively fast across the night sky.",42.452284,-83.814654
11/15/2020,Lathrop,MO,Clinton County,64465,US,Disk,5 minutes,"I witnessed a hovering saucer craft with lights circling, not making a sound, flying over my city.",39.54834,-94.32995
11/15/2020,Santa Fe,TX,Galveston County,77510,US,Sphere,3 mins,A white sphere flying from north to south over Santa Fe NM approximately 6pm 11/15/2020,29.403211,-95.073408
11/15/2020,Denver,NC,Lincoln County,28037,US,Cylinder,3-4 mins,I had my front door open because my house was really warm from having the oven on. I saw some super bright white lights flying in the a,35.53125,-81.0298
11/15/2020,Somerset,NJ,Somerset County,08873,US,Fireball,30 Seconds,"Single orange-red orb traversing the sky in 30-seconds, above cloud cover, SE to NW",40.491002,-74.523648
11/15/2020,Columbia,KY,Adair County,42728,US,,,MADAR Node 46,37.116131,-85.265586
11/14/2020,Homestead,PA,Allegheny County,15120,US,Teardrop,10 Minutes,"In the location of Homestead, Fl at roughly 9:30PM on a Sunday night. A vehicle was located in the distance, leaving off a trail as it",40.392619,-79.905171
11/14/2020,Homestead,PA,Allegheny County,15120,US,Teardrop,10 Minutes,"In the location of Homestead, Fl at roughly 9:30PM on a Sunday night. A vehicle was located in the distance, leaving off a trail as it",40.392619,-79.905171
11/14/2020,Homestead,PA,Allegheny County,15120,US,Teardrop,10 Minutes,"In the location of Homestead, Fl at roughly 9:30PM on a Sunday night. A vehicle was located in the distance, leaving off a trail as it",40.392619,-79.905171
11/14/2020,Hernando,MS,DeSoto County,38632,US,Light,1 minute,Onject souring through sky with a quick light flash before it disappeared.,34.80684,-89.994591
11/14/2020,Ashburn,GA,Turner County,31714,US,Light,5 minutes,There were bright orange lights side by side moving very slowly. Sometimes there was one lone light. One bright light followed with ano,31.723074,-83.644063
11/14/2020,Lemont,PA,Centre County,16851,US,Circle,Alll night for a week,There is objects in the sky that at first looked like stars but then when I looked closer it was lights that were blinking . Been watch,40.808151,-77.812525
11/14/2020,Milton,MA,Norfolk County,02186,US,Triangle,30 mins,Possible UFO,42.240598,-71.078494
11/14/2020,Milton,MA,Norfolk County,02186,US,Triangle,30 mins,Possible UFO,42.240598,-71.078494
11/14/2020,Milton,MA,Norfolk County,02186,US,Triangle,30 mins,Possible UFO,42.240598,-71.078494
11/13/2020,Belgrade,MO,Washington County,63622,US,,5,I was putting my dog outside and I looked up and at first I thought was a star then split very close together then a few seconds. Late,37.789859,-90.846322
11/13/2020,Bessemer,AL,Jefferson County,35020,US,Triangle,4 seconds,bright fast light,33.402429,-86.951784
11/13/2020,Julian,CA,San Diego County,92036,US,Light,5 min,One light creating odd light scattering effect moving into 4 lights going in different directions.,33.07347,-116.58901
11/13/2020,Burke,ID,Shoshone County,83807,US,Light,2 minutes,2 lights following each other at high speed. No blinking lights and no engine noise. They kept the same distance apart and went across,47.520208,-115.82016
11/13/2020,Portsmouth,NH,Rockingham County,00210,US,Light,10 minutes,Seen a light in western sky traveling east as it got closer it was 2 dots i took pictures,43.005895,-71.013202
11/13/2020,Clayton,GA,Rabun County,30525,US,Light,5 mins,Ufo/lights flying in weird formation. One of the ufo's the front and rear light seemed to be a mile apart yet with precise movement.,34.886868,-83.375358
11/13/2020,Clayton,GA,Rabun County,30525,US,Light,5 mins,Ufo/lights flying in weird formation. One of the ufo's the front and rear light seemed to be a mile apart yet with precise movement.,34.886868,-83.375358
11/13/2020,Sheridan,IN,Hamilton County,46069,US,Other,1 minute,Bright lights over Sheridan evolve into unknown aircraft flying directly above our car,40.129468,-86.185273
11/13/2020,Wyoming,MN,Chisago County,55092,US,,10 min,,45.336417,-92.967517
11/13/2020,Wyoming,MN,Chisago County,55092,US,,10 min,,45.336417,-92.967517
11/13/2020,Blacksburg,VA,Montgomery County,24060,US,Flash,10 Seconds,I seen flashing that was not an airplane.,37.256283,-80.43473
11/13/2020,Pearl,IL,Pike County,62361,US,Light,5,"Green sphere seen in Pearl, Ms",39.460514,-90.627114
11/13/2020,Abilene,KS,Dickinson County,67410,US,Triangle,3,Boomerang shape black with 5 lights. no sound fly at a fast pace. Seen for about two seconds once my eyes focused. it was headed south.,38.9111,-97.195283
11/12/2020,Phoenix,NY,Oswego County,13135,US,Light,5 minutes,"Star-like object moving across sky, swerving side to side.",43.33021,-76.260803
11/12/2020,Knoxville,IA,Marion County,50138,US,Other,8-10 minutes,"I saw eight independent, irregular-moving glowing objects cross the night sky.",41.295893,-93.104232
11/12/2020,Dublin,TX,Erath County,76446,US,Other,6 minutes,Dim Non-satellite changes direction. Gets curious. Goes extremely fast exciting.,32.123145,-98.289028
11/12/2020,Wheatland,WY,Platte County,82201,US,Other,10 minutes we were able t,"Me and my mother were driving on 65 south going back towards Roseville, CA and she saw this bright white light in the sky and thought i",42.013984,-104.967405
11/12/2020,Gibson,NY,Steuben County,14830,US,Disk,5 seconds,Silver reflective object that immediately disappears!,42.140074,-77.0308
11/11/2020,Bluffton,GA,Clay County,31724,US,Triangle,2 minutes,"tricycle, back wheels blue lights, front red light, noise was loud roaring sound",31.557533,-84.854212
11/11/2020,Cedar Hill,MO,Jefferson County,63016,US,Disk,2-3 minutes,Was smoking on my patio as was looking at the sky toward East northeast Dallas and I saw an shining object first assumed it’s is a pla,38.352262,-90.62569
11/11/2020,Mission,SD,Todd County,57555,US,Sphere,2 seconds,"Fast moving, bright white spherical object.",43.304572,-100.662079
11/11/2020,Cottonwood,CA,Shasta County,96022,US,Light,15 minutes,At approx 6:15 am I was getting off work when I witnessed a large orange light going very fast in Northern direction by verde valley me,40.39043,-122.28609
11/10/2020,Belton,SC,Anderson County,29627,US,Triangle,3 minutes,A black massive triangle shaped ufo with blinking orangish lights on each corner (3) was slowly hovering from the west heading east. Th,34.492422,-82.569083
11/10/2020,Mc Clure,OH,Henry County,43534,US,Light,15+ minutes,“Star”-like object moves around in one place and seems to be searching.,41.356582,-83.941313
11/10/2020,Hendersonville,NC,Henderson County,28739,US,Disk,1 hour,Me and a buddy of mine were walking to his place around 8:45PM.the neighborhood we were in was well lit so you could see in the sky wel,35.260468,-82.553068
11/10/2020,Williams,CA,Colusa County,95987,US,Oval,30 seconds,"With a group of 5 people star watching in Williams, Arizona. We tracked two satellites and saw two shooting stars, when we noticed dire",39.142737,-122.243739
11/10/2020,Jonesboro,GA,Clayton County,30236,US,,,MADAR Node 143,33.518505,-84.337523
11/10/2020,Grove City,PA,Mercer County,16127,US,Light,3 minutes,bright satellite moving to the southeast ejecting a bright flash.,41.170823,-80.089581
11/9/2020,Irvine,CA,Orange County,92602,US,Other,unknown,star shape high in the sky.it glittered at one of the edges.i was driving when i saw this huge 5 point star,33.757245,-117.750414
11/9/2020,Pomona,CA,Los Angeles County,91766,US,Light,2-3 minutes,UFO sighting outside CVS.,34.042286,-117.756106
11/9/2020,Stockton,MO,Cedar County,65785,US,Light,1 minute,5 very brights lights,37.681676,-93.797692
11/9/2020,Milan,MI,Monroe County,48160,US,,1 minute,3 light objects.,42.08532,-83.68244
11/9/2020,Clarksville,AR,Johnson County,72830,US,Triangle,45 seconds,3 ROUND BALLS OF WHITE LIGHT IN TRIANGLE PATTERN APPEARED MOVING ACROSS SKY,35.473886,-93.516564
11/9/2020,Centennial,WY,Albany County,82055,US,Triangle,5 seconds,large black triangle,41.28973,-106.1177
11/9/2020,Newburgh,NY,Orange County,12550,US,,,MADAR Node 142,41.539574,-74.057223
11/8/2020,Alexandria,VA,Alexandria city,22301,US,Cigar,2 hours,Watched a cigar shaped object with horizontal lights hovered in the East at a 25 degree inclination for 2 hours until clouds hid it.,38.819853,-77.059645
11/8/2020,Columbia,KY,Adair County,42728,US,,,MADAR Node 46,37.116131,-85.265586
11/8/2020,Oakdale,CT,New London County,06370,US,Light,3 minutes,Possible UFO sighting in small town.,41.46621,-72.1573
11/8/2020,Harrisburg,MO,Boone County,65256,US,Circle,~30 seconds,Circle Floating,39.148359,-92.425698
11/8/2020,Newington,NH,Rockingham County,03801,US,Disk,6 seconds,Bright white ring shape was hovering in the sky then dropped and flew away along the tree line.,43.100087,-70.833667
11/8/2020,Huntingtown,MD,Calvert County,20639,US,Changing,2 minutes,2 round objects in the sky.,38.61166,-76.61865
11/8/2020,Dover,FL,Hillsborough County,33527,US,Disk,scary,i heard i weird noise that flew over the house i look it wasn't a plane if was a disc shape aircraft i don't know it was a aircraft bec,27.975742,-82.240415
11/8/2020,Fulton,MS,Itawamba County,38843,US,Formation,10-15 minutes,"A line of 16 ""craft"" moving from west to east, apparently in low earth orbit, dropped objects into the atmosphere. (Starlink??)",34.276489,-88.355013
11/7/2020,Portland,ME,Cumberland County,04101,US,Triangle,1 minute,Low Flying Cloacked Triangle UFO Over East Gresham,43.658784,-70.262393
11/7/2020,Evans,GA,Columbia County,30809,US,Triangle,Steady,"Triangle shape created by 3 bright steady white lights/orbs over Evans, Colorado.",33.551132,-82.143617
11/7/2020,Houston,MS,Chickasaw County,38851,US,Sphere,5-7 minutes,"Spherical Orb UAP/UFO 11-7-2020 Houston, TX Video",33.911901,-88.931148
11/7/2020,Helena,AL,Shelby County,35080,US,,,MADAR Node 128,33.266341,-86.901975
11/7/2020,Essex,MT,Flathead County,59916,US,Cigar,3 minutes,"It was as clear a sky as there can be,no clouds whatsoever. I just arrived at my destination to work. I got out the truck and looked up",48.27996,-113.61205
11/7/2020,Essex,MT,Flathead County,59916,US,Cigar,2 minutes,3 ufo were right in front of my eyes and I'd love to know who else might have seen the same thing!!!,48.27996,-113.61205
11/7/2020,Arlington,TX,Tarrant County,76001,US,Light,20 minutes,"White ball-shaped light heading East along the Potomac River toward Washington, DC (not a plane or helicopter)",32.635563,-97.148829
11/7/2020,Columbia,KY,Adair County,42728,US,Disk,8 seconds,"at Farley Nuclear plant, I was walking outside and saw a slow moving object flying at a slow speed not too far in the sky. It startled",37.116131,-85.265586
11/6/2020,Rochester,WA,Thurston County,98579,US,Circle,1 second,Green orb over Rochester N.H.,46.832816,-123.05927
11/6/2020,Manchester,TN,Coffee County,37349,US,Unknown,4 seconds,Mysterious Green Light Zooms Off at the Speed of Light,35.497637,-86.07482
11/6/2020,Rochester,WA,Thurston County,98579,US,Circle,2 minutes,5 red orbs that pulsed or blinked above city slowly moving North,46.832816,-123.05927
11/6/2020,Philadelphia,MS,Neshoba County,39350,US,Other,varies,Need to see for yourself,32.754387,-89.116797
11/6/2020,Folsom,NJ,Atlantic County,08037,US,Light,4 minutes,"Seven consecutive noiseless, extremely high altitude.single file in north easterly direction. ((Starlink satellites?))",39.602061,-74.842665
11/6/2020,Hamburg,MI,Livingston County,48139,US,Sphere,30 seconds,"I- along with another witness, noticed a fast moving sphere glowing white. The sphere was heading north towards the lake. We then notic",42.452284,-83.814654
11/6/2020,Truro,MA,Barnstable County,02666,US,Cylinder,2-3 minutes,Metallic cylinder shape object zig-zagging across sky at a very high rate of speed.,41.987377,-70.047163
11/5/2020,Cascade,CO,El Paso County,80809,US,Light,40 minutes,"Points of light moving erratically in the sky, sometimes at great speed.",38.89666,-104.9722
11/5/2020,Louisville,GA,Jefferson County,30434,US,Sphere,5 seconds,Blue moon falls right out of the sky,33.028798,-82.437965
11/5/2020,Youngstown,NY,Niagara County,14174,US,Triangle,1 minute,Boardman Ohio. As we drove down glenwood ave about 200ft in the sky was a triangle shaped craft that had lights on each corner and one,43.244454,-78.988325
11/5/2020,Rutland,MA,Worcester County,01543,US,Light,5 minutes,Pulled out of parking lot onto street & and saw 3 green lights in the sky ahead of me while driving. It caught my eye because it was un,42.383516,-71.95463
11/5/2020,Georgetown,CO,Clear Creek County,80444,US,Chevron,1 minute,"Chevron in Georgetown, DE",39.7061,-105.6975
11/5/2020,Spring Hill,TN,Maury County,37174,US,Circle,4,Large orange object in night sky,35.712381,-86.901661
11/5/2020,Charleston,IL,Coles County,61920,US,Sphere,4 minutes,Red glowing half-sphere,39.499622,-88.160348
11/5/2020,New Haven,MI,Macomb County,48048,US,Unknown,15 seconds,Silent object cut through clouds at a very rapid pace.,42.744267,-82.804166
11/5/2020,Oakley,CA,Contra Costa County,94561,US,Circle,1 minute,"When my 7 year old son and I were driving southbound on SW 62nd St and approximately route 200, I noticed a bright orange light to the",37.996516,-121.68972
11/5/2020,Pine Grove,FL,Osceola County,32769,US,Light,3 minutes,2 Lights Dancing in Sky,28.259734,-81.184511
11/5/2020,Columbia,KY,Adair County,42728,US,,,MADAR Node 46,37.116131,-85.265586
11/5/2020,Montrose,CO,Montrose County,81401,US,Other,Ongoing,For well over a month now I have been seeing these orange or bright LED orbs where I live. My neighbor up the road has seen and managed,38.484148,-107.770845
11/5/2020,Newburgh,NY,Orange County,12550,US,,,"MADAR Node 142, 3 alerts",41.539574,-74.057223
11/4/2020,Mount Holly,NC,Gaston County,28120,US,Diamond,1 hour,While coming out side I decided to look up because it was clear I the saw this cloud looking group of lights in the sky so I put my gl,35.318697,-81.026738
11/4/2020,Shelton,WA,Mason County,98584,US,Sphere,3 hours,I went to smoke a cigarette last night on my backporch and noticed a brighter orange colored star do I thought in the sky. I immediatel,47.263255,-123.159683
11/4/2020,Edison,NJ,Middlesex County,08817,US,Disk,5-10 minutes,"There was lights all around them which were bright, they were just hovering at first and when they took off it seemed quick.",40.519753,-74.393444
11/4/2020,Lewiston,ME,Androscoggin County,04240,US,Unknown,30 minutes,Moving in formation Snake Lights,44.086323,-70.169297
11/4/2020,Kingman,KS,Kingman County,67068,US,Circle,5 seconds,Fighter jet chasing ufo,37.596364,-98.130432
11/4/2020,Currie,NC,Pender County,28435,US,Circle,8 minutes,Meteor stops and changes direction and magnitude,34.441229,-78.115064
11/4/2020,Howell,NJ,Monmouth County,07731,US,Unknown,10 minutes,Entity appeared night sky changed 4 times,40.149318,-74.204209
11/4/2020,Raymond,ME,Cumberland County,04071,US,Flash,1 minute,Glowing object darts across sky followed by a bright white flash then vanished,43.906227,-70.465928
11/4/2020,Riverside,IL,Cook County,60546,US,Other,20 seconds,Crescent moving NW over Riverside CA,41.83503,-87.82284
11/4/2020,Crowley,LA,Acadia Parish,70526,US,Circle,3-4 seconds,"Crowley, CO UFO",30.210073,-92.379963
11/4/2020,Angola,NY,Erie County,14006,US,Circle,2 seconds,Bright green light falling in south sky,42.63839,-79.02782
11/3/2020,San Antonio,FL,Pasco County,33576,US,Light,10-15 seconds,Distant star like UFO with seemingly impossible movements trails a commercial aircraft briefly before disappearing.,28.331729,-82.300982
11/3/2020,Lexington,KY,Fayette County,40501,US,Other,10 minutes,"Sliver like objects grouped together traveling low altitude, changing bearing",38.037847,-84.61645
11/3/2020,Akron,AL,Hale County,35441,US,Oval,20 seconds,This morning I was in the kitchen making coffee looking out of my kitchen window I saw three metallic objects that look like birds at f,32.855347,-87.721868
11/2/2020,Orangeburg,SC,Orangeburg County,29115,US,Rectangle,2 seconds,Bright white rectangle flashed at an angle across the sky.,33.490935,-80.821825
11/2/2020,Warrenton,MO,Warren County,63383,US,Other,2 minutes,"Brightly illuminated large object above Warrenton, Va.",38.808454,-91.2166
11/2/2020,Greer,AZ,Apache County,85927,US,Circle,15 minutes,9 bright orange color dots flying from northern sky,34.01005,-109.4587
11/2/2020,Glendale,NY,Queens County,11385,US,Flash,6 seconds,Fast-flashing light crossed the sky at intervals while moving VERY fast.,40.701492,-73.886803
11/2/2020,Norwich,NY,Chenango County,13815,US,Cigar,5 seconds,Black thick scroll design in wing position.,42.53118,-75.52351
11/2/2020,Denver,NC,Lincoln County,28037,US,Rectangle,5 seconds,"Sighting of unknown rectangle craft,",35.53125,-81.0298
